id	filename	md5	size	state
fde3b574-b9be-4dc2-a5ae-aaab8a0bbd26	ca9d1ab5-ea78-46f4-9225-8147639d013c.rna_seq.augmented_star_gene_counts.tsv	57a2b56de75548702b03a3a2fbeb90b4	4252414	released
94468afc-faea-4091-af0f-d2df8aec37da	0781a18f-ce2a-478f-945e-49b2b8d7d941.rna_seq.augmented_star_gene_counts.tsv	fc4f1c0325d8e087f8fc8f33384af8f6	4226514	released
9d61e56d-690b-4d66-891a-f8d010d704cf	ed13eb3a-17ab-4781-bc60-13797148c7c4.rna_seq.augmented_star_gene_counts.tsv	a206a82e80592fd4c903480b0f82440e	4241422	released
f30b7e3e-f26d-47f7-a87f-6c1a4f074f65	a7bca7c2-8c54-4ad1-9deb-7f77c962bb07.rna_seq.augmented_star_gene_counts.tsv	4b87e94f6fa77db5b14428fa8d5b2de8	4253516	released
91577462-386f-43eb-88e1-859c1d74763c	6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb.rna_seq.augmented_star_gene_counts.tsv	8f93109869bc6e261db04def14563ae7	4251488	released
466bf078-4844-457e-8f59-7b0ca28024d8	ec60e081-f075-4c72-b1e7-62e1f1429fc1.rna_seq.augmented_star_gene_counts.tsv	8b9d2b58f89cefbbb3a9236a1548357e	4234823	released
20e1a6f6-c34f-4744-9b2a-392ea074ebe2	d1d3d623-2de6-4d6f-b2a3-a50758f46b64.rna_seq.augmented_star_gene_counts.tsv	5414410d743424cdbfaea156f4476cfb	4259282	released
1f224847-d745-4dc5-9338-4044413e8ec4	2db5e0aa-342e-4766-8725-c1d677fd52b2.rna_seq.augmented_star_gene_counts.tsv	a337b0d6fed67a60f56a14c56a480650	4252712	released
7806768a-e8c6-48b0-a241-c036c230e78b	341e11ea-c1b6-4d66-999c-76ebb9c8b342.rna_seq.augmented_star_gene_counts.tsv	f9877b5367930f2eb95e2b53f25ccb29	4243730	released
4ed31cce-6d4f-4c79-a4e4-80eaedd1c4d2	5b6b8058-474f-4a6a-84c6-0eab99e3b2d3.rna_seq.augmented_star_gene_counts.tsv	ef845f5092152bbeb639b545cc84064b	4221574	released
f502949f-ca10-4617-a7ee-b8f142f7ec93	3099b2a6-0d46-4404-88b0-a3689b019c38.rna_seq.augmented_star_gene_counts.tsv	d1e302ff72aeebcc716c047f1d17567b	4245653	released
6c7f9fc6-3dba-4605-9f0c-d4f00095352f	4ee78309-dea3-486f-95a8-ca283a1b70d9.rna_seq.augmented_star_gene_counts.tsv	bc5318dd139db6266d41df00f24ac9b0	4244017	released
621b0997-70e5-415b-8d8c-1e5f90d0d4aa	0a430a9a-7e63-41d6-8cd0-1dda1e1df975.rna_seq.augmented_star_gene_counts.tsv	98f45d463ceb5d4b651af19845328eb4	4250689	released
1b98fd3e-d3e3-4ecc-9fe3-02600177efed	acb208ab-def4-4b55-b1c7-abe2130e61c9.rna_seq.augmented_star_gene_counts.tsv	1a1ad91956c97af6e1df9547365bb22d	4225415	released
afedbcf7-d427-4371-9c2a-f349b03de522	6e209f42-3c0f-4f05-83d7-c982448ccb87.rna_seq.augmented_star_gene_counts.tsv	8908b49460257b8139db676237244ae9	4254390	released
c7f1e894-f50d-437c-ad42-4a35f531c795	b656d5d9-3bd0-4d76-b7ad-6440cc706048.rna_seq.augmented_star_gene_counts.tsv	e1ec69c617443bd214cbf43c40c2a96e	4229422	released
4c2bb8e3-2527-466b-a3bb-0f36c3b2a3e7	2d1e176a-adc9-4d8a-92cf-5cba5ab8e486.rna_seq.augmented_star_gene_counts.tsv	f18b1cb250955746893716a393fb20ed	4242224	released
fc9fab5b-52f0-4c79-bdf3-750c650a0fdc	ea43014e-5b51-4b3c-b16b-6d58df9f4a1d.rna_seq.augmented_star_gene_counts.tsv	c656732fd2ed7fd3b998f13ca7e34fc6	4260228	released
8437bf97-2354-40cf-8dc4-631c5d7ae63a	723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b.rna_seq.augmented_star_gene_counts.tsv	5e0c7ea5b06b7b8b14f2346ac7681ef9	4239516	released
